	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	balanced_accuracy	negative_predictive_value	prevalence	miss_rate	markedness	false_omission_rate	f1_score	matthews_correlation_coefficient	fall_out	prevalence_threshold	false_discovery_rate	specificity	informedness	diagnostic_odds_ratio	accuracy	positive_likelyhood_ratio	fowlkes_mallows_index	recall	negative_likelyhood_ratio	threat_score	precision	auroc	auprc	time_required_for_training	time_required_for_evaluation	time	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
1	test	0.007185042262073829	1.0	True	False	0.6276595744680851	0.5807453416149069	0.5	0.662847790507365	0.3854328416149069	0.4192546583850932	0.47520184544405997	0.31370110789279615	0.08183306055646478	0.33005715160847554	0.1953125	0.9181669394435352	0.25531914893617014	5.706962962962965	0.6276595744680851	4.120000000000002	0.5208667474278855	0.337152209492635	0.7219251336898396	0.31164901664145234	0.8046875	0.8440939566753545	0.7687079066812036	5.0435590744018555	0.008714914321899414	1689646120.3819106	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.2923574447632	356.1012353897095	2.7418136596679688e-05	3.814697265625e-06	1.52587890625e-05	Walklets SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.9468375136314068	0.9723342939481268	0.5	0.026172300981461283	0.8962866995352969	0.0276657060518732	0.9482346694982745	0.8949799107480031	0.08015267175572516	0.22293381602297907	0.07604759441282982	0.9198473282442748	0.8936750272628136	427.0099206349209	0.9468375136314068	12.149659863945583	0.9485623042982456	0.9738276990185387	0.028452874925903968	0.9015648662291772	0.9239524055871702	0.975543219735304	0.960627961246379	5.113620042800903	0.008044958114624023	1689646126.246128	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.2923574447632	356.1012353897095	2.7418136596679688e-05	3.814697265625e-06	1.52587890625e-05	Walklets SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.8854337152209493	0.857359635811836	0.5	0.15384615384615385	0.7756544848349267	0.1426403641881639	0.8807495741056218	0.773257253205836	0.07528641571194761	0.2297540060207321	0.08170515097690945	0.9247135842880524	0.7708674304418985	67.55434782608697	0.8854337152209493	11.239130434782611	0.8814866524254088	0.8461538461538461	0.1663716814159292	0.786910197869102	0.9182948490230906	0.9473884405109811	0.9328834114839651	5.113620042800903	0.008044958114624023	1689646126.246128	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.2923574447632	356.1012353897095	2.7418136596679688e-05	3.814697265625e-06	1.52587890625e-05	Walklets SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.8072519083969466	0.7742092457420925	0.5	0.25299890948745907	0.6235582847997492	0.22579075425790754	0.7948941108210038	0.6190144957938378	0.13249727371864772	0.2963474137477248	0.15065096094234343	0.8675027262813523	0.6145038167938932	19.33154179083299	0.8072519083969466	5.637860082304528	0.7965328985056727	0.7470010905125409	0.29164047768698925	0.6596051998074145	0.8493490390576566	0.9005454346530873	0.8317583504520972	4.920041084289551	0.006596565246582031	1689646490.1329668	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	358.1201539039612	357.9305226802826	2.6941299438476562e-05	3.337860107421875e-06	1.1205673217773438e-05	Walklets SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.6358428805237316	0.5951834862385321	0.5	0.5777414075286416	0.3323263433813892	0.4048165137614679	0.5369406867845994	0.3004801749162386	0.15057283142389521	0.37388506855762693	0.2628571428571429	0.8494271685761048	0.2716857610474632	4.123106293878558	0.6358428805237316	2.8043478260869574	0.557911198406573	0.42225859247135844	0.6801541425818882	0.3669985775248933	0.7371428571428571	0.805799834458817	0.7044754382601551	4.920041084289551	0.006596565246582031	1689646490.1329668	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	358.1201539039612	357.9305226802826	2.6941299438476562e-05	3.337860107421875e-06	1.1205673217773438e-05	Walklets SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.9342966194111232	0.9655172413793104	0.5	0.03217011995637953	0.8725177523655137	0.034482758620689655	0.9364283830123978	0.8705532840998697	0.0992366412213741	0.24254543395608746	0.09299948901379662	0.9007633587786259	0.8685932388222464	273.07692307692264	0.9342966194111232	9.752747252747247	0.9369216593436613	0.9678298800436205	0.03571428571428575	0.8804563492063492	0.9070005109862034	0.9693769034914239	0.9477635656288051	4.995890378952026	0.007942914962768555	1689646495.8705902	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	358.1201539039612	357.9305226802826	2.6941299438476562e-05	3.337860107421875e-06	1.1205673217773438e-05	Walklets SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.8576104746317512	0.8356374807987711	0.5	0.17512274959083474	0.718299477296144	0.16436251920122888	0.8527918781725888	0.7167585604701389	0.10965630114566283	0.26718698849739736	0.11733800350262702	0.8903436988543372	0.7152209492635024	38.24466452782814	0.8576104746317512	7.522388059701494	0.8532806107673004	0.8248772504091653	0.19669117647058829	0.7433628318584071	0.882661996497373	0.9219264386412765	0.8666016515608121	4.995890378952026	0.007942914962768555	1689646495.8705902	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	358.1201539039612	357.9305226802826	2.6941299438476562e-05	3.337860107421875e-06	1.1205673217773438e-05	Walklets SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.813794983642312	0.7633867276887871	0.5	0.281897491821156	0.6514514613367979	0.23661327231121282	0.7940910461260174	0.6394094160300435	0.09051254089422023	0.26200722464606074	0.11193526635198925	0.9094874591057798	0.6275899672846239	25.59665353871969	0.8137949836423118	7.933734939759041	0.7985746756927705	0.718102508178844	0.30995203836930457	0.6585	0.8880647336480108	0.9235969313429002	0.8630336011563743	4.948347330093384	0.008259773254394531	1689646857.8180642	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.13108706474304	355.93854665756226	2.4318695068359375e-05	2.86102294921875e-06	1.0728836059570312e-05	Walklets SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.6456628477905073	0.5975877192982456	0.5	0.6006546644844517	0.3846844934917941	0.4024122807017544	0.5298588490770901	0.33476630303202143	0.10801963993453356	0.34214346423439573	0.2129032258064516	0.8919803600654664	0.2913256955810146	5.490050367434564	0.6456628477905073	3.696969696969697	0.5606455434350017	0.3993453355155483	0.673394495412844	0.3604135893648449	0.7870967741935484	0.827633591466861	0.7389696621767032	4.948347330093384	0.008259773254394531	1689646857.8180642	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.13108706474304	355.93854665756226	2.4318695068359375e-05	2.86102294921875e-06	1.0728836059570312e-05	Walklets SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.9400218102508179	0.9653979238754326	0.5	0.03271537622682663	0.8826678308040778	0.03460207612456748	0.9416135881104034	0.8813547489638585	0.08724100327153761	0.23095809498433564	0.0827300930713547	0.9127589967284624	0.8800436205016358	309.34124999999983	0.9400218102508179	11.087500000000002	0.9419453682788235	0.9672846237731734	0.03584229390681006	0.8896690070210632	0.9172699069286453	0.9722387556502702	0.9441794156443402	4.9796061515808105	0.0077555179595947266	1689646863.5468128	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.13108706474304	355.93854665756226	2.4318695068359375e-05	2.86102294921875e-06	1.0728836059570312e-05	Walklets SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.8657937806873977	0.8422664624808576	0.5	0.16857610474631757	0.7350608385792758	0.15773353751914243	0.8610169491525423	0.7333221436437909	0.09983633387888702	0.25734695214329734	0.10720562390158173	0.900163666121113	0.7315875613747953	44.469202610218055	0.8657937806873978	8.32786885245902	0.8615628693463572	0.8314238952536824	0.1872727272727273	0.7559523809523809	0.8927943760984183	0.9354429565976733	0.9015233941845531	4.9796061515808105	0.0077555179595947266	1689646863.5468128	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.13108706474304	355.93854665756226	2.4318695068359375e-05	2.86102294921875e-06	1.0728836059570312e-05	Walklets SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.8083424209378407	0.7616844053678853	0.5	0.28080697928026177	0.6369332441203737	0.23831559463211477	0.789583956899132	0.626727274766096	0.10250817884405672	0.2740653142789478	0.12475116124751162	0.8974918211559433	0.6166848418756814	22.42381739310059	0.8083424209378408	7.0159574468085095	0.7933932544607656	0.7191930207197382	0.3128797083839612	0.652324431256182	0.8752488387524884	0.918323940496308	0.8517181575135111	5.103479385375977	0.008814811706542969	1689647226.384502	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.87964057922363	356.69106101989746	2.9087066650390625e-05	3.5762786865234375e-06	1.1920928955078125e-05	Walklets SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.6301145662847791	0.5870755750273823	0.5	0.6170212765957447	0.34435712842544053	0.4129244249726177	0.508695652173913	0.29935222869438655	0.12274959083469716	0.3614868741818723	0.24271844660194175	0.8772504091653028	0.26022913256955826	4.43586206896552	0.630114566284779	3.1200000000000014	0.538537577684213	0.3829787234042553	0.7033582089552238	0.34110787172011664	0.7572815533980582	0.8151697868590302	0.7334741176392975	5.103479385375977	0.008814811706542969	1689647226.384502	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.87964057922363	356.69106101989746	2.9087066650390625e-05	3.5762786865234375e-06	1.1920928955078125e-05	Walklets SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.9353871319520175	0.9801563439567047	0.5	0.017993456924754625	0.8784107080464802	0.01984365604329525	0.9382651732221933	0.8745841512996883	0.11123227917121048	0.25180876519225975	0.10174563591022445	0.8887677208287895	0.870774263904035	436.07100415923964	0.9353871319520175	8.82843137254902	0.9391973503380711	0.9820065430752454	0.020245398773006126	0.8837095191364083	0.8982543640897755	0.9647694285452658	0.9335529567753948	5.001180648803711	0.007864713668823242	1689647232.1424632	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.87964057922363	356.69106101989746	2.9087066650390625e-05	3.5762786865234375e-06	1.1920928955078125e-05	Walklets SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.8657937806873978	0.8576	0.5	0.1456628477905073	0.7319718592964826	0.1424	0.8642384105960265	0.731779685108632	0.12274959083469716	0.27486261604942674	0.12562814070351758	0.8772504091653028	0.7315875613747955	41.916404494382064	0.8657937806873978	6.9600000000000035	0.8642964562252214	0.8543371522094927	0.1660447761194029	0.760932944606414	0.8743718592964824	0.9270245981340455	0.896592608131231	5.001180648803711	0.007864713668823242	1689647232.1424632	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.87964057922363	356.69106101989746	2.9087066650390625e-05	3.5762786865234375e-06	1.1920928955078125e-05	Walklets SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.7985278080697928	0.7517241379310344	0.5	0.29443838604143946	0.6184354574219921	0.2482758620689655	0.777877968139465	0.607651514499597	0.10850599781897496	0.28168994538433034	0.1332886805090422	0.891494002181025	0.5970556161395857	19.68816303740926	0.7985278080697928	6.502512562814068	0.7819963154748197	0.7055616139585605	0.3302752293577982	0.6364977865223808	0.8667113194909578	0.9051659166667657	0.82775513982188	4.987918376922607	0.008433103561401367	1689647594.4123259	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.4514515399933	356.25891971588135	2.5033950805664062e-05	3.5762786865234375e-06	9.775161743164062e-06	Walklets SkipGram	420		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.6399345335515548	0.5924324324324324	0.5	0.6170212765957447	0.3803112203112202	0.40756756756756757	0.5154185022026432	0.32624737000832116	0.10310965630114566	0.34161776648589687	0.21212121212121215	0.8968903436988543	0.27986906710310966	5.399014778325123	0.6399345335515548	3.7142857142857144	0.5493093958591189	0.3829787234042553	0.6879562043795621	0.34718100890207715	0.7878787878787878	0.8324203567439281	0.7303395489231644	4.987918376922607	0.008433103561401367	1689647594.4123259	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.4514515399933	356.25891971588135	2.5033950805664062e-05	3.5762786865234375e-06	9.775161743164062e-06	Walklets SkipGram	420		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.938113413304253	0.9578347578347578	0.5	0.040348964013086186	0.8778556674008842	0.042165242165242166	0.9394182012276487	0.8770408688692728	0.08342420937840789	0.22770501521502912	0.07997909043387352	0.9165757906215921	0.876226826608506	261.3107224871927	0.938113413304253	11.503267973856204	0.9396270637836885	0.9596510359869138	0.044021415823914375	0.8857574232511324	0.9200209095661265	0.9709501640525682	0.9447282723145617	5.021935939788818	0.007992029190063477	1689647600.1819265	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.4514515399933	356.25891971588135	2.5033950805664062e-05	3.5762786865234375e-06	9.775161743164062e-06	Walklets SkipGram	420		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.007185042262073829	1.0	True	False	0.8633387888707038	0.8333333333333334	0.5	0.1816693944353519	0.7326139088729016	0.16666666666666666	0.856898029134533	0.7296397061011856	0.09165302782324058	0.25074775970003405	0.1007194244604317	0.9083469721767594	0.7266775777414076	44.64285714285714	0.8633387888707038	8.928571428571429	0.8578512796247495	0.8183306055646481	0.2	0.7496251874062968	0.8992805755395683	0.9433677719710384	0.9255892429825373	5.021935939788818	0.007992029190063477	1689647600.1819265	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.4781951904296875e-05	9.5367431640625e-07	1.1920928955078125e-06	356.4514515399933	356.25891971588135	2.5033950805664062e-05	3.5762786865234375e-06	9.775161743164062e-06	Walklets SkipGram	420		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.007185042262073829	1.0	True	False	0.8094329334787349	0.7660571964369433	0.5	0.272082878953108	0.6357640368278228	0.23394280356305672	0.792520035618878	0.6272580504320622	0.10905125408942207	0.27904883463484814	0.13029315960912047	0.8909487459105779	0.6188658669574698	21.857615230460908	0.809432933478735	6.674999999999997	0.7956597887364409	0.727917121046892	0.30538555691554475	0.6563421828908554	0.8697068403908795	0.9055113100540023	0.8228374645260875	4.919188022613525	0.006845712661743164	1689647835.128893	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		3.457069396972656e-05	2.6226043701171875e-06	2.6226043701171875e-06	228.99078965187073	228.78931307792664	2.2172927856445312e-05	3.814697265625e-06	7.152557373046875e-06	Walklets SkipGram	42		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
